signal_date,effective_trade_date,fund,signal_family,signal_name,signal_direction,signal_strength,target_level,source_snapshot,source_public_date,staleness_days,sector,industry,security_key,confidence_level,notes
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.05585100,0.05585100,2023-12-31,2024-02-27,58,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03730900,0.03730900,2023-12-31,2024-02-27,58,Energy,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.14950900,0.14950900,2023-12-31,2024-02-27,58,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.11117800,0.11117800,2023-12-31,2024-02-27,58,Health Care,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.13076000,0.13076000,2023-12-31,2024-02-27,58,Industrials,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03990000,0.03990000,2023-12-31,2024-02-27,58,Materials,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.05497900,0.05497900,2023-12-31,2024-02-27,58,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.22269500,0.22269500,2023-12-31,2024-02-27,58,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02349700,0.02349700,2023-12-31,2024-02-27,58,Utilities,,,low,Sector not in current NBIM top-3 weights.
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00235000,0.03323100,2023-12-31,2024-02-27,58,Communication Services,,,medium,weight_change=0.002350; accumulations=78; reductions=102
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.00708500,0.14109200,2023-12-31,2024-02-27,58,Consumer Discretionary,,,high,weight_change=0.007085; accumulations=571; reductions=655
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.01042000,0.05585100,2023-12-31,2024-02-27,58,Consumer Staples,,,high,weight_change=-0.010420; accumulations=223; reductions=225
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00672200,0.03730900,2023-12-31,2024-02-27,58,Energy,,,high,weight_change=-0.006722; accumulations=87; reductions=80
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.01007500,0.14950900,2023-12-31,2024-02-27,58,Financials,,,high,weight_change=-0.010075; accumulations=454; reductions=438
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.01744700,0.11117800,2023-12-31,2024-02-27,58,Health Care,,,high,weight_change=-0.017447; accumulations=310; reductions=355
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00212400,0.13076000,2023-12-31,2024-02-27,58,Industrials,,,medium,weight_change=-0.002124; accumulations=591; reductions=744
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00448900,0.03990000,2023-12-31,2024-02-27,58,Materials,,,medium,weight_change=-0.004489; accumulations=208; reductions=275
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00067600,0.05497900,2023-12-31,2024-02-27,58,Real Estate,,,medium,weight_change=-0.000676; accumulations=231; reductions=275
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.04607400,0.22269500,2023-12-31,2024-02-27,58,Technology,,,high,weight_change=0.046074; accumulations=419; reductions=455
2024-02-27,2024-02-28,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00355600,0.02349700,2023-12-31,2024-02-27,58,Utilities,,,medium,weight_change=-0.003556; accumulations=114; reductions=93
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03323100,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14109200,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05585100,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03730900,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14950900,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11117800,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13076000,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03990000,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05497900,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.22269500,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2024-05-16,2024-05-16,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02349700,PIF:2024-03-31|NBIM:2023-12-31,PIF:2024-05-15|NBIM:2024-02-27,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2024-05-15,2024-05-16,PIF,pif_exposure,visible_sleeve_regime,contracting,2.20000000,25,2024-03-31,2024-05-15,45,,,,medium,holding_count=25; flow_score=-22; count_change_pct=-0.479167
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.27120849,0.30778167,2024-03-31,2024-05-15,45,Communication Services,,,medium,net_weight_change=0.071208; flow_score=-2
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.53648779,0.24013739,2024-03-31,2024-05-15,45,Consumer Discretionary,,,medium,net_weight_change=-0.036488; flow_score=-5
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.01657833,0.00637287,2024-03-31,2024-05-15,45,Consumer Staples,,,low,net_weight_change=-0.016578; flow_score=0
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2024-03-31,2024-05-15,45,Energy,,,low,No sector-specific filing delta for this period.
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.33436621,0.02142698,2024-03-31,2024-05-15,45,Financials,,,medium,net_weight_change=-0.034366; flow_score=-3
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00148336,0.00539131,2024-03-31,2024-05-15,45,Health Care,,,low,net_weight_change=0.001483; flow_score=0
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.12482609,0.04279295,2024-03-31,2024-05-15,45,Industrials,,,medium,net_weight_change=0.024826; flow_score=1
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.30581095,0.05067401,2024-03-31,2024-05-15,45,Materials,,,medium,net_weight_change=-0.005811; flow_score=-3
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10760823,0.00835415,2024-03-31,2024-05-15,45,Real Estate,,,medium,net_weight_change=-0.007608; flow_score=-1
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.77358946,0.31706868,2024-03-31,2024-05-15,45,Technology,,,medium,net_weight_change=0.073589; flow_score=-7
2024-05-15,2024-05-16,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.27025586,0.00000000,2024-03-31,2024-05-15,45,Utilities,,,medium,net_weight_change=-0.070256; flow_score=-2
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03015400,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13532800,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05059600,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03594100,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14874500,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11000700,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12566100,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03539000,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04959600,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.25545200,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2024-08-15,2024-08-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02313000,PIF:2024-03-31|NBIM:2024-06-30,PIF:2024-05-15|NBIM:2024-08-14,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03015400,0.03015400,2024-06-30,2024-08-14,45,Communication Services,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.13532800,0.13532800,2024-06-30,2024-08-14,45,Consumer Discretionary,,,high,Sector ranked in current top-3 NBIM weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.05059600,0.05059600,2024-06-30,2024-08-14,45,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03594100,0.03594100,2024-06-30,2024-08-14,45,Energy,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.14874500,0.14874500,2024-06-30,2024-08-14,45,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.11000700,0.11000700,2024-06-30,2024-08-14,45,Health Care,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.12566100,0.12566100,2024-06-30,2024-08-14,45,Industrials,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03539000,0.03539000,2024-06-30,2024-08-14,45,Materials,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04959600,0.04959600,2024-06-30,2024-08-14,45,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.25545200,0.25545200,2024-06-30,2024-08-14,45,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02313000,0.02313000,2024-06-30,2024-08-14,45,Utilities,,,low,Sector not in current NBIM top-3 weights.
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00307700,0.03015400,2024-06-30,2024-08-14,45,Communication Services,,,medium,weight_change=-0.003077; accumulations=58; reductions=103
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00576400,0.13532800,2024-06-30,2024-08-14,45,Consumer Discretionary,,,high,weight_change=-0.005764; accumulations=473; reductions=686
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00525500,0.05059600,2024-06-30,2024-08-14,45,Consumer Staples,,,high,weight_change=-0.005255; accumulations=196; reductions=245
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00136800,0.03594100,2024-06-30,2024-08-14,45,Energy,,,medium,weight_change=-0.001368; accumulations=84; reductions=85
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00076400,0.14874500,2024-06-30,2024-08-14,45,Financials,,,medium,weight_change=-0.000764; accumulations=385; reductions=485
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00117100,0.11000700,2024-06-30,2024-08-14,45,Health Care,,,medium,weight_change=-0.001171; accumulations=249; reductions=374
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00509900,0.12566100,2024-06-30,2024-08-14,45,Industrials,,,high,weight_change=-0.005099; accumulations=567; reductions=759
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00451000,0.03539000,2024-06-30,2024-08-14,45,Materials,,,medium,weight_change=-0.004510; accumulations=209; reductions=259
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00538300,0.04959600,2024-06-30,2024-08-14,45,Real Estate,,,high,weight_change=-0.005383; accumulations=205; reductions=267
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.03275700,0.25545200,2024-06-30,2024-08-14,45,Technology,,,high,weight_change=0.032757; accumulations=360; reductions=461
2024-08-14,2024-08-15,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00036700,0.02313000,2024-06-30,2024-08-14,45,Utilities,,,medium,weight_change=-0.000367; accumulations=95; reductions=93
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03015400,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13532800,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05059600,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03594100,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14874500,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11000700,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12566100,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03539000,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04959600,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.25545200,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2024-10-01,2024-10-01,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02313000,PIF:2024-06-30|NBIM:2024-06-30,PIF:2024-09-30|NBIM:2024-08-14,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2024-09-30,2024-10-01,PIF,pif_exposure,visible_sleeve_regime,contracting,2.40000000,1,2024-06-30,2024-09-30,92,,,,medium,holding_count=1; flow_score=-24; count_change_pct=-0.960000
2024-09-30,2024-10-01,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.70778167,0.00000000,2024-06-30,2024-09-30,92,Communication Services,,,medium,net_weight_change=-0.307782; flow_score=-4
2024-09-30,2024-10-01,PIF,pif_sector_proxy,sector_rotation_proxy,positive,1.15986261,1.00000000,2024-06-30,2024-09-30,92,Consumer Discretionary,,,medium,net_weight_change=0.759863; flow_score=-4
2024-09-30,2024-10-01,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10637287,0.00000000,2024-06-30,2024-09-30,92,Consumer Staples,,,medium,net_weight_change=-0.006373; flow_score=-1
2024-09-30,2024-10-01,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2024-06-30,2024-09-30,92,Energy,,,low,No sector-specific filing delta for this period.
2024-09-30,2024-10-01,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.32142698,0.00000000,2024-06-30,2024-09-30,92,Financials,,,medium,net_weight_change=-0.021427; flow_score=-3
